ORIGEN_ESTACION,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,515
65,16,0,0,0,28,1,0,0,50,0,0,14,6,41,3,7,2,1,21,1,4,3,6,40,0,1,6,7,13,11,2,24,0,0,1,0,1,0,5,3,5,29,2,0,0,1,5,9,1,4,1,59,1,45,0,21,70,1,7,2,1,8,112,42,0,1,3,45,2,1,0,14,2,8,2,1,2,1,2,11,3,6,36,6,15,17,9,15,0,0,2,1,1,16,0,0,15,6,12,27,5,0,1,0,1,18,12,3,0,16,0,3,13,0,0,10,0,30,64,27,31,16,1,3,0,28,0,2,1,7,4,2,19,0,0,0,2,5,25,19,17,1,2,1,0,0,0,1,0,1,12,0,14,1,4,10,14,26,3,11,1,17,9,12,1,0,15,7,1,0,5,1,1,3,0,0,10,5,1,0,1,0,0,4,7,15,0,2,15,12,0,0,3,0,2,0
66,30,3,0,0,30,3,0,0,58,0,0,4,17,23,0,27,8,0,23,1,5,8,1,33,2,9,19,17,23,7,2,41,2,1,1,1,2,1,0,3,18,16,2,4,0,2,0,11,8,14,3,24,0,20,1,8,52,0,5,0,2,9,31,123,0,8,12,19,2,2,1,14,6,8,1,1,0,3,4,9,9,13,15,9,4,2,30,23,2,0,5,1,2,23,0,0,4,5,3,15,1,0,4,1,0,15,32,1,0,22,0,1,19,1,18,7,1,22,11,48,13,12,0,3,0,7,0,0,7,20,21,9,5,0,0,17,8,12,28,33,17,5,4,0,7,2,0,2,0,0,21,1,14,2,2,9,20,8,8,13,0,39,9,7,1,1,11,10,2,4,13,2,0,3,1,4,14,7,2,0,0,1,0,6,1,7,1,6,37,7,0,0,1,0,3,0
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,8,11,5,1,4,5,16,0,11,19,0,16,4,4,9,12,16,4,6,4,3,24,15,2,7,15,4,6,3,1,9,22,10,4,11,4,9,6,2,11,8,6,19,30,5,8,0,0,5,11,7,9,2,13,0,3,3,12,4,6,19,14,0,5,0,210,3,6,11,9,7,1,10,61,10,2,14,7,15,8,11,21,12,3,5,3,2,2,5,0,15,0,23,7,0,0,2,1,0,3,1,1,14,4,4,2,4,33,10,2,0,3,8,5,0,2,3,8,3,4,4,1,1,3,0,0,1,11,6,0,3,12,1,5,3,2,0,19,2,3,6,0,2,8,30,4,11,10,4,4,8,1,4,0,1,0,3,1,10,16,3,5,3,3,5,0,2,13,6,10,14,4,3,0,3,1,0,2,7,1,2,2,2,0,3,0,7,0,4,3,1,0,0,0,3,0
69,4,1,0,0,1,0,0,0,12,0,0,7,3,6,3,1,0,3,3,0,1,3,0,13,0,5,0,1,3,1,0,6,3,1,0,2,3,0,2,0,3,2,2,1,0,0,0,2,0,1,2,7,0,1,1,0,2,0,0,1,1,3,10,8,0,3,19,0,2,0,2,5,3,12,0,0,1,1,1,1,0,5,7,1,1,0,8,2,0,0,4,0,2,5,0,0,2,1,1,1,1,0,0,1,0,1,3,1,0,1,0,1,8,0,1,3,0,3,1,3,3,4,0,0,0,2,0,1,0,1,2,1,2,0,0,0,0,2,5,2,5,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,3,5,3,2,0,4,3,1,1,0,16,1,1,0,3,1,0,0,0,0,5,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0
70,2,1,0,0,9,1,0,0,27,1,0,2,1,28,0,3,2,0,20,0,1,16,1,19,1,5,20,7,3,16,0,16,0,0,2,0,4,0,0,1,20,15,5,1,0,0,1,1,1,0,0,12,0,9,0,13,14,0,1,0,0,4,50,19,0,4,2,51,0,0,0,8,2,3,0,0,0,0,0,7,4,3,11,0,2,0,9,6,0,0,0,0,3,15,0,0,9,8,2,7,2,0,0,1,1,16,6,1,0,27,0,2,6,0,0,1,0,14,9,15,7,11,0,0,0,14,0,0,0,5,10,5,14,0,0,5,1,17,22,3,1,8,0,0,0,1,2,0,2,0,9,4,4,0,11,35,15,26,0,10,0,14,5,9,0,0,7,7,0,0,1,0,0,2,1,1,10,8,3,0,4,0,0,0,2,12,0,1,15,9,0,0,1,0,8,0
71,6,7,8,2,1,13,5,0,4,3,0,11,9,0,6,2,11,4,0,0,14,7,13,3,4,9,1,2,7,2,10,9,6,4,9,4,12,7,0,9,12,2,13,5,9,4,2,1,4,1,1,0,3,3,3,1,1,7,7,3,1,6,2,1,0,3,1,0,34,2,5,0,1,9,1,2,0,0,1,4,30,15,2,4,0,4,1,1,1,0,1,0,5,3,0,0,2,0,0,0,3,0,1,1,0,1,3,3,12,1,0,14,3,6,0,3,0,3,0,2,0,0,4,0,3,0,1,21,14,0,1,6,2,1,0,0,0,7,0,1,4,0,2,1,3,1,1,1,1,2,2,0,0,0,0,0,0,3,1,9,3,2,1,0,11,0,4,6,6,0,8,4,1,0,2,0,2,0,6,2,0,1,1,0,4,1,6,11,2,1,0,1,0,0,0,0
72,3,4,15,4,4,15,5,0,0,2,0,2,9,0,54,4,17,3,0,0,2,10,9,1,7,1,4,3,1,0,8,2,8,2,5,3,6,19,1,8,4,0,1,12,19,5,2,0,1,0,0,0,7,1,2,1,1,3,6,7,6,1,0,0,0,8,1,1,2,62,14,2,5,12,1,1,12,3,13,2,6,2,2,4,1,3,2,0,3,1,3,0,12,1,0,0,0,0,0,1,1,0,8,1,0,0,0,9,16,0,0,0,0,20,6,0,3,0,0,0,0,0,9,0,0,0,2,8,12,0,0,6,0,3,0,0,0,13,1,0,4,0,1,7,12,3,7,14,6,3,0,1,0,0,0,1,0,2,4,2,9,2,0,5,9,0,0,3,16,11,4,12,6,0,1,1,4,1,21,1,1,1,0,0,0,0,5,6,1,1,0,0,0,0,0,0
73,4,3,23,7,2,61,3,0,11,9,0,4,8,2,10,2,16,1,5,2,4,2,9,2,23,2,2,1,3,1,3,3,2,12,1,6,3,0,4,6,5,0,2,12,6,7,5,0,0,7,1,0,1,1,2,0,2,8,7,4,1,6,2,0,0,1,1,4,3,10,145,1,1,5,3,0,14,5,20,1,8,3,2,9,3,1,2,5,6,8,8,0,1,1,0,0,0,0,1,0,0,1,1,2,15,2,1,27,3,0,0,0,4,14,4,2,0,1,0,1,0,2,53,0,0,3,3,25,3,0,5,6,0,15,5,2,2,8,0,0,2,1,5,11,17,1,23,9,27,50,0,0,1,1,0,0,0,0,3,4,19,4,2,5,7,0,6,0,10,15,3,5,47,1,0,2,0,0,5,0,0,0,0,2,2,0,7,0,7,0,0,14,0,0,0,0
74,1,2,0,1,11,3,1,0,8,1,0,1,1,12,1,28,3,2,3,1,0,5,1,10,1,6,13,81,1,62,1,5,2,0,0,0,1,3,3,2,2,15,1,0,0,0,35,0,1,5,0,14,3,5,2,2,5,0,0,0,1,1,17,6,0,2,1,19,0,0,3,141,5,4,0,3,0,28,0,38,1,8,1,2,42,3,2,0,4,3,4,8,4,17,0,0,22,19,3,1,3,0,1,0,0,13,2,0,0,8,0,2,8,1,5,1,1,25,6,7,1,6,13,1,1,22,0,2,5,1,33,0,48,0,1,3,1,4,7,9,3,1,1,2,0,1,0,0,0,0,8,1,1,15,20,3,5,26,2,9,0,12,1,19,2,0,2,0,0,0,1,1,1,2,11,8,1,0,2,1,3,2,7,10,1,5,0,0,3,2,0,0,0,0,1,0
75,3,5,5,2,4,8,2,0,5,2,0,7,30,0,17,10,12,0,2,2,2,13,26,4,2,13,13,13,12,1,1,15,1,0,2,0,7,4,0,0,22,0,5,9,1,3,7,0,2,6,1,6,1,4,0,2,1,4,6,2,0,4,1,2,0,10,4,3,3,2,5,0,90,58,32,1,6,4,0,24,9,22,14,16,7,29,2,2,30,7,24,2,4,16,0,0,1,2,1,2,2,1,19,10,0,3,7,4,8,0,0,0,8,4,10,2,14,2,0,2,1,2,0,0,0,0,2,3,2,0,23,1,2,0,4,1,1,56,0,7,10,0,10,2,9,4,8,4,4,1,14,10,2,13,1,1,1,4,11,33,1,4,4,10,9,2,10,16,7,5,17,6,0,0,0,3,2,0,9,1,0,14,0,1,0,0,1,4,2,0,1,0,5,0,0,0
76,13,8,0,2,6,9,21,0,26,6,0,13,8,6,11,14,24,2,2,2,5,8,10,2,2,27,15,31,23,7,10,52,10,0,2,11,19,6,9,8,62,5,24,22,4,0,1,6,4,24,0,6,0,16,4,6,6,16,9,7,4,19,2,8,0,37,6,1,5,18,14,9,77,224,22,5,7,6,6,13,14,77,14,7,18,19,0,6,36,6,34,1,7,20,0,0,5,1,5,2,2,2,46,13,1,2,10,14,12,2,0,11,19,12,8,4,17,13,2,3,2,4,0,4,0,2,1,13,9,6,16,7,5,4,8,6,0,41,7,12,28,1,13,4,21,19,13,8,2,5,9,5,6,4,1,2,3,9,21,71,7,28,6,18,21,2,15,22,2,12,22,4,2,0,6,9,7,2,18,8,1,11,2,3,2,1,7,20,6,17,4,0,3,0,2,0
77,0,3,1,0,1,3,2,0,7,3,0,7,26,2,8,5,12,1,0,2,1,8,21,1,3,6,9,17,13,1,0,16,1,4,0,1,3,2,0,2,34,0,4,7,3,0,3,1,0,7,0,2,1,0,3,1,3,9,2,2,2,1,0,5,0,4,1,2,4,5,7,2,26,74,40,0,8,5,4,6,8,23,1,10,3,17,1,2,20,3,20,0,5,8,0,0,0,1,2,1,0,0,39,7,2,2,4,3,4,0,0,0,1,6,6,0,8,1,0,1,1,2,0,0,0,0,1,10,3,0,6,4,6,3,0,2,0,26,1,2,7,0,4,5,15,0,4,2,0,3,2,1,1,2,0,0,3,3,6,25,2,2,4,7,3,0,4,4,1,5,19,2,0,0,1,1,0,0,21,2,1,6,0,2,0,0,6,1,1,0,5,0,6,0,0,0
78,32,4,0,5,5,2,2,0,3,1,0,13,0,5,3,1,10,1,1,0,6,2,0,2,8,14,0,0,14,0,3,6,0,19,1,0,5,4,0,3,3,1,2,0,0,0,0,8,0,2,1,5,6,0,1,5,1,0,3,1,2,10,0,1,0,1,0,0,1,0,3,0,1,9,0,24,0,0,0,3,0,4,1,1,1,0,3,2,0,0,6,0,1,1,0,0,1,0,0,4,2,0,0,1,0,1,0,2,2,0,0,3,4,2,0,4,0,0,0,1,5,1,3,0,1,0,3,13,1,0,3,1,0,1,0,0,0,2,0,0,1,0,0,1,3,2,6,1,0,1,0,0,2,0,1,0,12,1,5,0,0,0,4,0,0,0,0,0,1,0,6,2,0,1,0,0,6,0,0,0,0,1,3,0,13,1,1,3,4,0,0,1,0,0,0,0
79,7,5,44,34,2,18,2,0,1,23,0,11,9,3,15,2,34,6,0,0,0,4,13,2,68,5,8,1,5,0,21,7,3,15,5,3,1,3,2,11,7,1,3,19,7,10,2,0,3,4,3,2,10,1,7,2,0,5,40,7,5,0,1,1,0,6,0,0,1,5,14,1,6,7,11,0,133,1,19,1,6,4,0,5,1,6,2,2,8,0,3,0,8,1,0,0,2,0,0,0,0,1,5,2,5,0,1,137,25,0,0,0,0,6,0,0,0,1,0,1,0,0,4,0,11,0,1,24,5,0,3,10,0,9,1,1,0,9,1,2,1,0,4,13,17,5,76,44,31,8,0,3,1,4,0,1,2,0,0,1,35,2,6,3,10,0,2,0,5,5,5,1,10,0,0,0,1,0,12,0,2,0,1,0,1,0,2,0,0,0,2,5,0,0,2,0
80,0,0,0,0,1,3,0,0,3,0,0,1,0,3,4,8,2,3,1,7,0,0,25,8,0,0,29,38,0,12,0,3,0,2,2,5,1,0,4,1,1,3,4,4,3,0,24,0,0,2,1,14,0,2,0,1,0,2,0,0,0,1,3,7,0,0,0,6,0,5,1,28,3,9,4,0,2,87,0,11,5,1,1,16,43,2,1,3,5,2,6,1,0,9,0,0,2,1,4,1,5,1,4,2,0,9,7,0,1,2,0,0,0,1,1,2,5,10,4,1,0,0,0,0,0,1,0,1,5,2,28,0,2,0,3,2,3,7,3,3,1,5,8,0,2,0,2,0,0,0,2,10,1,19,0,1,2,12,0,0,0,4,1,28,7,0,0,0,1,0,2,1,2,0,22,4,2,1,10,0,3,2,12,3,0,2,0,0,0,2,0,0,1,0,13,0
81,1,24,11,25,2,35,1,0,1,7,0,2,4,1,15,3,45,1,0,2,1,9,9,5,13,5,4,2,3,1,24,0,14,3,9,8,0,9,3,10,8,0,20,29,10,6,0,0,0,0,1,0,7,2,5,0,0,5,30,2,5,2,0,0,0,21,0,0,3,5,16,2,4,13,2,0,33,1,46,1,6,3,1,3,0,4,1,2,19,0,4,0,4,1,0,0,1,1,0,0,2,1,4,7,4,0,2,30,11,0,0,0,2,7,2,0,2,0,0,1,3,1,3,0,2,0,3,14,18,1,1,4,1,15,0,0,0,6,0,0,0,0,0,15,8,6,40,6,14,11,3,1,2,5,0,1,0,3,1,2,6,2,1,0,17,0,0,2,12,7,0,4,2,0,0,0,0,0,11,0,1,1,0,0,1,0,9,0,0,0,1,7,1,0,0,0
82,3,0,0,1,18,1,0,0,29,2,0,3,10,24,2,44,2,1,3,0,1,3,0,16,2,0,14,46,2,24,0,14,2,1,2,0,0,0,2,0,6,9,22,6,1,0,15,4,0,19,0,42,5,10,0,5,12,3,0,0,9,5,15,10,0,4,1,9,0,2,0,27,9,29,12,0,0,11,1,76,5,5,13,8,22,5,6,7,9,7,5,5,2,29,0,0,16,10,0,0,7,0,9,2,0,9,17,18,1,8,0,1,5,0,5,1,11,8,22,29,5,3,1,1,0,18,0,4,4,1,27,1,13,0,2,1,1,11,7,17,7,0,17,2,7,1,1,2,0,0,9,3,3,10,4,3,0,50,4,22,0,2,1,45,7,0,1,2,2,2,5,6,7,5,17,3,11,1,8,0,7,3,7,3,5,2,1,2,14,29,1,0,6,1,4,0
83,18,11,5,7,7,6,1,0,6,6,0,26,13,1,6,8,7,7,1,1,4,14,12,13,3,27,10,5,13,2,4,33,10,4,7,8,15,8,0,12,18,9,14,7,13,8,3,5,22,2,13,3,4,7,6,2,4,38,2,4,20,20,4,4,0,17,1,2,6,9,4,6,8,19,21,2,5,7,5,5,71,27,15,2,8,6,1,7,9,2,7,2,7,13,0,0,2,2,0,2,3,4,12,2,0,1,5,5,8,5,0,10,11,17,7,10,1,4,1,4,2,3,1,0,1,3,3,21,19,1,11,21,4,2,4,5,0,61,4,2,17,0,5,2,21,8,7,3,11,1,19,1,1,5,1,8,2,8,5,18,15,6,22,1,24,1,5,16,3,6,22,15,5,0,2,5,1,1,16,3,0,3,2,0,6,1,2,6,3,0,5,1,0,0,4,0
84,5,12,3,1,9,4,4,0,15,0,0,10,16,9,6,11,15,4,4,0,14,22,4,8,2,14,8,8,27,5,1,35,8,1,3,5,27,1,0,6,23,4,46,4,4,0,4,3,11,5,3,23,1,1,1,7,11,2,1,9,9,24,2,14,0,22,7,2,13,0,5,3,29,24,21,4,5,4,5,10,31,40,17,5,4,19,2,9,28,4,15,3,8,15,0,0,7,5,0,2,4,1,18,0,0,6,9,6,6,0,0,4,14,10,9,15,6,12,2,4,3,10,2,2,0,5,0,20,6,3,7,7,2,1,2,1,0,34,4,9,38,0,8,6,9,13,3,5,2,1,20,0,2,0,0,2,6,11,7,34,4,19,17,5,11,1,13,22,4,0,21,3,0,0,2,5,5,0,11,2,1,4,2,2,7,0,1,13,14,1,3,0,1,0,1,0
85,16,2,1,1,15,8,0,0,35,1,0,11,4,18,1,18,13,5,5,0,5,14,1,49,1,6,8,11,10,9,1,60,5,5,4,1,3,1,0,0,15,14,5,2,1,2,1,7,5,12,2,20,0,6,1,3,26,1,0,2,1,15,39,24,0,6,14,21,4,1,4,7,4,8,1,0,0,0,1,7,10,18,169,2,11,4,15,24,4,1,6,2,2,58,0,0,8,5,9,20,5,0,0,0,0,7,11,2,2,9,0,4,37,0,0,8,6,24,7,30,6,16,2,10,0,3,0,1,1,3,23,5,14,1,1,1,1,7,8,7,26,1,1,0,3,4,1,0,1,0,33,6,6,3,4,7,7,15,3,11,1,43,9,7,2,0,16,20,2,1,11,0,1,0,2,3,24,0,3,0,1,2,1,1,3,5,1,4,11,7,0,0,1,0,1,0
86,4,4,0,0,3,5,2,0,8,0,0,2,25,1,8,6,17,0,3,7,0,0,6,1,1,1,62,6,1,0,1,5,2,0,4,1,1,2,9,1,9,2,0,13,3,1,12,1,1,9,0,3,2,0,6,1,5,4,4,0,0,4,6,3,0,6,1,4,1,5,3,6,10,22,13,0,4,6,5,7,6,7,0,72,8,21,1,2,22,7,54,4,1,10,0,0,6,1,2,0,4,10,14,11,1,0,8,2,12,0,0,0,4,5,37,1,5,2,1,1,0,0,4,0,0,1,0,5,6,0,19,0,3,0,6,14,3,19,1,7,18,2,20,6,8,2,1,12,0,2,0,9,0,7,0,1,0,3,8,28,3,5,1,10,10,0,2,2,1,10,2,1,0,0,4,5,2,0,12,2,1,3,2,0,0,0,3,0,0,0,6,3,1,0,8,0
87,2,1,1,7,3,3,0,0,5,0,0,0,4,4,2,8,3,1,4,4,1,0,5,10,0,2,35,74,0,19,1,5,2,0,0,3,2,0,14,1,1,3,1,0,3,0,19,0,0,2,2,9,0,3,0,4,3,1,1,0,4,2,5,2,0,1,0,8,0,1,3,45,2,17,8,0,6,39,8,13,6,6,0,15,110,2,2,3,20,3,8,2,1,5,0,0,5,4,7,0,8,0,5,1,0,9,5,0,5,1,0,0,3,0,1,1,6,27,3,5,2,8,0,0,0,10,0,4,2,1,25,4,10,3,3,20,8,21,7,3,1,2,3,0,9,2,0,0,1,0,1,4,7,43,2,5,1,6,1,4,0,3,2,34,12,2,0,1,3,2,2,1,0,0,27,10,0,0,1,0,14,9,6,5,0,1,0,0,0,6,0,0,3,0,10,0
88,2,2,1,0,2,2,1,0,4,2,0,8,23,2,7,8,8,3,4,0,1,2,14,1,0,8,14,14,1,1,0,22,2,0,8,1,3,0,3,2,5,0,2,5,1,0,3,0,0,5,2,0,3,0,4,0,2,1,10,0,1,3,25,1,0,4,1,0,3,3,1,3,28,12,13,0,7,1,0,4,5,30,3,13,5,68,0,1,21,5,28,2,1,7,0,0,1,1,0,1,4,0,13,3,0,2,1,1,3,0,0,0,3,3,13,3,11,6,3,2,3,0,0,0,0,0,0,4,0,0,9,0,4,1,1,0,1,27,1,2,6,0,11,3,6,5,0,1,1,0,0,3,1,6,0,2,0,5,10,18,0,4,3,9,18,0,2,4,1,3,7,2,0,0,1,1,3,0,9,2,1,14,0,0,1,0,0,1,0,1,2,0,0,0,0,0
89,58,14,2,4,26,1,0,0,58,2,0,11,2,25,1,4,3,1,5,0,6,6,2,12,3,8,7,2,26,2,1,33,3,17,0,5,2,0,0,1,9,25,6,0,0,2,0,9,0,1,1,16,5,4,1,7,42,1,0,0,4,17,6,26,0,15,2,7,2,0,2,7,0,5,1,3,0,1,0,7,3,7,19,1,2,1,75,22,0,0,1,1,0,5,0,0,3,2,0,18,1,0,1,0,0,5,8,0,0,6,0,6,36,0,10,21,1,8,4,13,28,4,4,1,2,5,1,3,0,3,5,1,7,0,0,0,0,5,9,4,2,1,10,0,2,1,2,1,0,2,4,1,22,2,0,0,27,5,2,5,0,15,12,2,2,1,8,1,8,0,7,0,0,2,0,0,29,2,0,0,1,2,0,0,3,2,8,1,22,2,0,0,0,0,1,0
90,44,11,0,0,15,1,0,0,58,1,0,14,1,22,3,7,0,6,8,1,9,2,1,13,0,4,1,4,23,2,3,49,0,2,4,0,5,1,0,2,29,26,7,3,0,1,0,22,10,4,1,2,4,8,0,3,18,0,2,1,4,30,4,26,0,2,4,6,4,2,0,4,1,6,2,7,0,0,0,6,7,8,59,1,1,1,19,91,1,1,1,1,1,5,0,0,4,6,0,39,6,1,0,0,0,1,1,3,1,4,0,2,21,0,3,10,0,11,4,11,21,5,0,0,1,0,3,5,1,4,6,3,2,0,0,2,4,12,8,1,12,0,0,1,8,0,2,1,0,0,16,0,25,0,0,2,23,8,1,34,0,11,4,5,1,0,15,4,0,2,7,0,0,2,0,10,12,0,4,1,0,2,0,1,6,9,0,2,37,1,0,0,1,0,0,0
91,0,1,8,1,3,11,4,0,2,14,0,4,18,6,7,5,22,3,0,6,8,13,4,2,0,4,13,9,7,4,0,16,0,1,3,0,1,2,1,2,33,2,0,16,5,1,10,0,3,3,1,1,0,0,0,1,3,3,2,2,0,1,1,9,0,11,1,1,2,3,6,2,15,30,22,0,1,8,22,4,12,22,3,14,6,8,0,1,97,2,18,0,6,17,0,0,1,0,0,0,0,0,29,14,1,3,1,13,11,1,0,1,3,4,20,1,16,4,0,0,0,0,4,1,3,2,0,16,3,0,18,6,5,2,15,4,12,31,1,4,2,0,20,4,4,8,1,4,2,5,2,1,0,6,0,0,2,4,10,9,7,1,8,1,9,0,21,28,13,2,9,11,1,0,5,5,3,1,14,3,6,11,1,1,4,0,1,1,1,0,3,0,2,1,4,0
92,0,1,0,0,1,3,0,0,3,0,0,0,3,0,0,4,0,0,0,11,0,0,1,0,0,0,10,5,0,2,1,3,5,0,2,0,0,1,6,0,11,0,0,2,0,0,7,1,0,3,0,4,0,0,0,0,1,0,0,0,1,2,0,2,0,2,0,0,0,9,6,0,13,5,8,0,1,1,1,2,11,1,0,9,5,4,0,0,2,50,6,0,6,2,0,0,0,0,0,0,0,7,4,13,0,0,1,4,3,1,0,0,1,1,3,0,3,0,2,1,0,0,13,0,0,0,0,1,0,0,18,0,3,0,6,15,4,3,2,4,0,0,11,0,5,1,1,0,0,13,3,9,0,3,0,0,0,1,2,15,0,1,0,8,2,0,0,2,2,2,0,0,1,0,9,1,0,0,0,7,5,0,1,0,0,0,0,1,0,1,1,0,0,5,2,0
93,2,3,6,1,4,9,5,0,5,2,0,10,9,2,8,32,12,1,1,5,0,3,3,3,2,10,54,16,20,2,0,25,2,3,9,2,10,8,5,12,10,1,9,18,2,0,9,1,1,3,0,5,2,0,2,1,2,1,1,0,0,2,3,5,0,8,5,6,8,8,3,17,39,24,44,0,5,12,5,5,14,15,6,53,6,11,0,0,11,7,119,2,4,26,0,0,1,1,0,2,2,4,41,13,0,0,8,3,6,1,0,1,2,14,15,4,5,5,2,2,0,0,1,0,1,2,1,4,4,1,8,0,0,0,6,5,11,15,1,1,19,1,52,5,5,6,14,6,9,12,8,2,2,27,3,0,0,11,8,34,6,2,2,7,22,2,2,20,10,12,9,7,6,1,2,6,2,0,7,6,3,8,1,1,0,0,2,4,0,1,5,2,1,0,7,0
94,1,1,0,0,6,1,0,0,4,2,0,1,0,12,1,5,3,0,28,1,1,1,0,5,0,0,1,7,1,9,0,1,0,0,0,0,0,0,3,1,0,7,1,0,3,0,2,2,0,0,0,4,0,1,0,10,3,0,0,0,0,0,5,5,0,1,0,5,2,3,0,10,0,7,1,3,0,3,0,3,2,0,0,0,8,1,1,0,2,0,0,75,0,4,0,0,3,6,9,0,40,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,1,9,2,8,4,5,0,19,0,24,0,1,3,5,2,0,15,0,0,1,2,2,3,0,2,2,1,1,0,2,0,0,0,0,0,2,1,2,7,36,1,8,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,2,0,1,0,0,0,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0
95,2,12,4,14,2,1,2,0,2,3,0,3,6,3,15,1,14,4,1,0,6,19,4,1,7,16,4,1,7,2,5,7,16,7,11,5,8,3,2,6,14,1,11,10,15,7,0,0,6,0,9,1,12,0,3,0,0,36,11,15,20,2,3,0,0,16,2,3,4,10,4,2,2,20,1,1,7,1,14,1,14,15,1,2,2,1,0,1,4,1,1,1,67,3,0,0,2,2,0,2,3,0,4,1,0,1,2,13,11,0,0,3,3,6,3,0,0,1,2,0,0,3,4,0,2,0,4,16,21,0,2,47,1,2,2,1,0,7,2,0,5,0,1,9,12,7,8,7,0,1,4,0,1,1,0,0,0,0,1,6,3,7,0,5,5,0,2,5,11,0,9,8,0,0,1,0,3,0,9,1,1,1,0,1,4,0,2,4,0,3,2,0,0,0,0,0
96,7,1,0,1,11,0,0,0,27,1,0,11,13,13,1,22,14,0,9,0,4,4,6,10,2,9,12,25,8,18,4,44,4,1,1,1,6,0,3,2,25,6,11,6,0,1,6,3,5,16,1,19,0,21,1,4,17,1,2,1,1,11,8,27,0,6,7,12,6,1,3,16,13,29,7,2,0,4,4,19,13,12,41,10,8,10,1,9,9,3,27,2,2,99,0,0,5,6,5,5,6,0,5,0,0,5,34,12,5,5,0,1,30,0,6,1,8,59,6,28,3,7,2,0,0,14,4,1,5,1,22,2,23,1,1,5,7,16,19,14,26,5,8,1,7,8,3,0,0,1,36,3,10,4,2,1,4,62,16,19,0,32,2,5,6,4,23,11,1,0,15,4,1,2,0,4,8,2,7,0,4,5,1,2,3,1,1,0,20,11,4,2,3,1,6,0
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
