ORIGEN_ESTACION,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,515
98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3,0,1,0,14,1,1,0,5,1,0,1,4,11,1,5,0,1,15,2,1,1,0,7,0,1,4,10,1,28,1,3,1,1,0,2,1,0,0,0,2,5,1,1,0,0,0,0,1,2,0,16,0,12,0,4,7,0,1,0,0,0,11,12,0,2,2,10,1,1,1,12,5,3,0,0,0,4,0,12,5,15,11,4,5,0,6,1,4,0,1,5,1,4,0,0,74,48,10,2,11,1,0,0,0,35,7,1,3,21,0,1,3,0,1,1,2,30,12,11,7,9,0,1,0,5,1,0,0,5,6,0,12,0,1,0,0,2,10,5,4,7,1,0,3,0,1,0,0,0,4,0,2,1,29,11,5,35,1,1,1,5,2,2,1,0,3,6,0,0,1,3,0,0,2,2,15,5,0,0,1,0,6,1,0,14,0,1,3,5,2,0,3,0,1,0
100,6,0,0,1,22,0,0,0,6,0,0,2,4,41,1,5,3,0,10,0,0,0,0,5,0,2,2,26,1,13,0,5,3,0,0,0,0,0,0,4,6,11,2,0,0,0,0,1,1,0,0,15,0,21,0,4,13,0,2,2,1,4,14,11,0,1,1,12,1,0,0,18,4,0,1,0,0,2,1,8,2,3,5,2,6,2,3,1,0,0,0,10,0,2,0,0,42,75,9,5,10,0,0,2,0,9,3,0,3,39,0,0,3,0,0,1,0,35,6,13,5,24,0,1,0,19,0,1,8,13,2,0,35,0,7,0,0,0,10,0,2,6,1,0,6,0,0,0,0,0,4,0,3,2,16,8,12,8,3,4,0,7,2,8,2,0,10,1,0,0,0,0,0,2,3,2,3,5,0,0,0,0,3,5,0,4,0,1,10,10,0,0,2,0,7,0
101,7,0,0,3,15,0,0,0,4,0,0,1,1,11,0,1,0,0,3,1,1,2,0,5,0,2,1,7,1,3,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,1,1,7,0,19,4,0,0,1,1,1,19,5,0,0,1,12,0,0,3,7,0,2,0,0,0,3,0,2,0,0,4,0,1,0,0,1,3,0,0,20,0,5,0,0,14,12,54,0,10,2,0,0,0,8,4,1,1,2,0,0,2,0,0,1,1,16,1,3,1,1,0,4,0,7,0,3,0,6,5,0,10,0,0,2,4,1,6,0,0,5,1,0,1,0,1,1,0,0,0,0,2,0,3,10,2,9,0,2,0,1,1,7,0,0,3,0,0,1,0,1,0,2,0,0,2,7,0,1,0,0,0,0,0,3,0,0,3,2,1,0,0,0,1,0
103,58,10,1,0,43,2,4,0,32,0,0,19,1,40,1,2,1,4,8,4,4,2,1,7,2,8,2,0,23,2,0,21,3,3,6,1,1,1,0,4,15,18,3,0,1,1,0,13,4,4,1,4,9,2,0,14,33,0,1,1,1,19,27,19,0,7,0,1,3,0,0,0,6,9,2,5,0,3,0,3,5,3,18,0,0,1,32,46,1,1,0,2,2,9,0,0,0,1,0,42,6,0,0,0,0,4,4,2,1,5,0,11,19,0,1,12,0,2,7,4,8,1,0,0,1,1,0,3,1,3,4,0,7,0,0,0,0,0,0,4,2,2,0,1,0,0,0,1,1,0,8,0,24,0,6,9,63,2,5,3,1,3,9,5,2,0,3,2,1,1,1,0,1,8,0,0,10,0,0,0,0,2,0,0,5,0,0,1,8,0,0,0,2,0,0,0
104,5,0,3,1,2,0,0,0,3,1,0,1,3,25,1,12,2,0,17,8,1,3,1,1,1,2,7,14,2,15,1,2,0,0,0,1,4,0,4,0,2,3,1,0,0,1,1,3,0,0,0,10,0,0,0,6,10,4,0,2,2,3,0,7,0,0,0,5,0,0,2,13,6,2,3,0,0,2,0,8,5,0,1,2,8,0,2,1,0,0,2,58,1,9,0,0,9,13,20,1,127,0,2,0,0,2,1,1,2,4,0,0,2,0,1,0,1,13,2,3,0,1,0,46,0,7,1,2,4,5,7,0,27,0,0,1,1,9,2,7,3,5,4,1,1,1,0,2,0,0,4,11,2,8,24,5,2,11,0,6,0,1,3,7,13,0,0,1,1,8,0,0,0,0,1,1,0,2,1,0,0,0,1,4,0,3,1,0,1,4,0,0,0,0,0,0
105,1,1,0,0,0,6,0,0,0,0,0,0,2,0,0,9,4,0,0,16,0,4,1,0,0,1,2,3,0,2,0,1,0,0,0,0,2,0,33,0,1,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,12,1,0,0,0,1,2,0,0,0,0,5,4,0,0,0,3,10,6,0,0,0,0,0,0,0,0,0,4,45,0,14,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,9,0,3,0,4,6,7,1,0,1,1,0,0,0,1,0,0,0,1,1,2,6,0,2,1,0,0,1,0,3,0,0,0,5,0,0,0,9,5,0,1,0,5,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
106,3,1,3,5,0,1,4,0,6,7,0,4,20,0,9,7,21,2,1,3,3,0,10,1,4,3,20,2,1,2,2,22,0,0,0,1,3,0,1,5,29,1,5,8,0,0,22,2,1,3,1,10,1,1,1,1,2,0,2,0,1,2,2,4,0,13,0,4,1,9,2,2,21,59,25,0,1,0,2,10,9,14,1,25,8,6,1,0,13,1,36,0,2,12,0,0,1,0,0,1,1,1,85,10,1,2,5,10,6,0,0,7,2,7,23,2,12,6,0,2,1,0,1,0,0,1,0,6,0,1,20,4,0,1,3,4,6,16,4,2,3,0,12,3,5,9,6,2,1,1,2,1,0,3,3,2,1,4,7,11,1,9,4,5,16,2,1,11,3,7,2,4,0,0,1,1,1,0,9,1,7,9,3,0,15,0,2,0,3,0,1,0,7,0,2,0
107,2,0,1,0,0,3,1,0,3,0,0,0,7,2,0,0,7,0,0,9,0,1,1,2,0,1,17,1,0,0,0,5,1,0,0,0,2,0,16,1,3,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,4,0,0,0,0,5,1,10,11,2,0,7,0,1,2,12,1,0,12,0,1,0,1,12,13,14,0,0,0,0,0,0,0,0,0,0,14,11,70,0,0,0,1,1,0,0,0,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,4,0,0,1,21,3,4,2,0,2,2,0,7,8,11,2,3,0,0,1,1,9,0,1,0,0,0,0,2,4,8,0,0,9,2,0,1,0,4,1,0,1,3,0,0,1,0,0,12,17,2,0,0,1,0,0,0,4,0,0,5,0,3,2,1,0
108,3,4,6,9,1,13,0,0,0,5,0,0,1,1,2,4,8,0,0,0,0,0,1,0,12,1,2,1,1,0,1,1,0,0,1,0,1,3,0,2,1,0,0,5,0,3,0,0,1,0,0,1,1,0,3,0,1,0,3,0,0,0,0,0,0,0,0,1,0,1,6,0,1,1,2,2,3,0,5,0,0,0,1,1,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,34,0,0,9,0,0,0,2,1,1,0,0,0,0,0,0,0,0,15,0,1,0,3,9,0,0,1,0,1,8,1,0,0,2,0,0,3,0,1,2,8,0,17,0,8,9,0,1,0,0,0,0,1,0,0,6,3,0,0,0,4,0,0,1,11,7,0,6,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0
109,1,0,1,0,6,1,0,0,16,0,0,1,1,16,0,3,0,2,10,0,1,10,1,17,3,2,3,20,3,34,0,14,0,0,0,6,1,0,1,6,2,3,2,2,0,0,1,0,2,1,0,12,0,11,0,5,5,0,0,0,1,2,38,17,0,0,0,12,0,0,0,9,0,5,5,1,0,6,0,9,1,2,6,1,10,5,1,1,1,0,1,6,1,3,0,0,19,14,4,2,6,1,0,0,0,61,3,0,0,24,0,0,3,0,5,1,14,30,11,21,11,15,0,0,0,41,0,1,0,6,6,1,10,0,2,0,0,4,8,3,6,2,1,0,2,2,3,0,1,0,3,0,2,2,16,8,6,31,0,11,0,11,3,10,0,0,3,1,0,0,1,0,0,0,3,3,12,5,0,0,3,0,3,3,0,7,3,0,9,7,0,0,0,0,0,0
110,3,1,1,1,4,0,1,0,22,0,0,2,3,8,2,17,5,1,3,0,6,1,0,20,1,4,19,11,11,17,0,21,0,0,0,0,4,0,0,6,5,2,3,5,0,0,1,5,1,4,0,10,0,10,0,5,23,1,1,0,0,13,12,25,0,3,4,8,1,0,3,5,4,9,6,0,0,6,0,9,1,6,6,4,6,6,10,4,5,0,8,3,3,19,0,0,9,2,2,4,3,0,0,0,0,3,44,1,1,9,0,0,10,0,6,1,0,23,2,9,2,2,0,0,1,9,0,4,2,1,32,1,12,1,0,5,8,11,21,15,12,4,5,1,3,1,0,1,0,0,7,1,3,4,1,1,2,19,2,9,0,18,3,9,5,2,17,9,1,0,4,2,0,1,6,0,22,2,1,1,2,12,3,1,0,3,1,1,4,2,3,0,4,0,3,0
111,19,36,39,98,8,29,16,0,3,40,0,11,4,1,34,0,26,10,2,0,7,14,15,4,163,10,2,3,3,1,59,11,12,29,28,20,8,39,1,25,11,3,13,9,11,81,0,0,4,3,5,10,49,0,5,3,2,45,31,5,12,10,1,1,0,12,0,3,9,10,21,1,8,18,2,4,167,3,11,12,6,5,1,0,3,0,3,1,1,1,4,1,27,6,0,0,1,0,0,0,2,1,16,0,11,1,2,351,7,0,0,2,4,9,3,11,0,0,1,2,0,0,5,0,11,0,10,129,26,0,2,22,3,4,0,0,4,9,0,0,3,1,4,7,25,6,133,133,30,15,7,1,1,1,0,2,7,4,3,4,41,4,7,2,3,0,3,3,9,1,5,11,8,0,0,2,1,0,4,2,0,5,0,2,3,0,7,5,2,1,2,3,1,0,0,0
112,6,8,13,1,0,4,14,0,2,1,0,7,11,1,16,2,28,10,1,0,2,11,22,0,6,10,4,3,10,1,6,8,20,2,9,4,4,23,4,13,18,3,4,8,10,5,1,1,7,0,3,1,3,0,10,3,2,7,11,1,8,1,0,1,0,9,1,2,10,10,12,0,9,5,2,2,16,3,13,1,10,1,0,13,3,3,2,3,15,0,4,0,15,1,0,0,1,0,0,4,1,3,5,4,0,1,0,4,53,0,0,1,1,6,1,3,2,1,0,0,0,0,6,0,1,2,6,12,16,0,3,11,2,1,2,2,3,16,1,0,3,2,5,9,25,7,15,12,6,0,1,9,1,5,0,0,1,0,1,8,8,1,2,4,12,2,3,2,11,2,12,10,0,0,0,3,0,0,10,0,2,2,0,0,2,0,5,1,1,1,0,0,0,0,1,0
113,10,3,0,0,36,1,1,0,37,0,0,2,5,37,0,21,2,0,30,0,1,0,2,17,2,4,2,11,3,18,0,8,0,5,1,0,1,0,0,0,8,30,0,0,0,0,0,5,0,1,1,12,0,11,0,33,29,0,5,0,3,10,13,16,0,3,1,21,0,0,0,9,3,3,0,0,0,2,4,5,1,5,9,0,0,1,3,5,0,0,0,3,3,6,0,0,22,27,5,2,2,0,0,0,0,9,6,0,0,56,0,3,5,1,6,2,3,30,5,16,23,39,0,1,0,13,1,0,0,13,0,0,32,0,0,0,0,10,17,4,8,7,0,0,0,1,2,0,0,0,1,0,8,2,9,9,35,13,0,4,2,1,7,5,2,0,7,1,0,0,3,1,0,2,1,1,11,8,3,0,1,0,1,1,0,4,0,0,9,5,0,0,1,0,0,0
114,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,22,9,1,1,5,0,0,0,7,1,0,13,2,16,3,3,4,6,3,0,13,8,3,2,8,6,1,3,22,1,0,19,2,2,1,0,3,1,0,3,8,9,3,4,1,3,0,7,0,0,3,2,1,4,0,5,9,0,6,1,2,14,2,4,0,7,1,1,10,5,0,1,1,4,0,5,1,1,1,2,7,10,4,0,1,2,9,11,0,0,4,1,1,4,0,0,1,1,0,13,0,0,3,0,1,0,0,3,0,0,0,61,12,1,2,12,0,2,2,1,9,1,1,0,0,2,5,6,1,0,3,2,6,0,0,0,0,6,9,0,5,0,0,0,2,5,0,5,0,0,6,0,19,0,0,1,10,6,2,2,1,0,15,3,0,0,4,3,0,2,7,0,0,1,0,0,2,1,1,0,0,0,0,0,5,2,0,3,8,1,0,0,0,0,0,0
116,31,7,1,5,12,1,3,0,67,1,0,46,17,27,13,8,15,19,9,0,10,2,2,11,5,14,5,12,30,3,0,41,3,5,3,5,10,0,0,4,17,20,13,2,0,1,1,9,1,5,2,34,1,6,3,14,18,4,2,2,2,20,19,20,0,2,11,9,1,0,0,6,14,10,2,6,0,1,1,2,6,15,25,9,7,4,39,31,0,0,1,2,3,21,0,0,2,1,4,14,1,0,6,5,0,8,11,3,2,8,0,12,71,2,6,16,0,14,4,21,19,8,2,0,0,2,0,15,4,0,9,5,5,0,1,0,0,9,7,4,25,1,1,1,6,0,1,1,0,1,32,0,18,1,1,8,8,12,2,40,0,29,38,5,0,2,43,12,1,0,25,1,0,3,1,0,15,3,2,0,1,1,5,1,9,14,6,8,17,3,0,0,0,0,1,0
117,6,4,8,3,1,15,1,0,1,15,0,4,8,0,30,3,44,4,0,2,1,7,8,1,2,5,10,4,0,0,4,6,1,2,9,2,3,9,3,9,5,0,2,13,9,4,0,0,0,0,1,1,3,0,0,0,2,1,2,12,0,1,0,1,0,18,0,0,7,27,13,0,8,11,10,0,4,3,4,2,14,8,1,15,3,13,0,0,4,0,8,0,4,2,0,0,0,2,0,0,2,0,10,2,4,0,1,11,3,1,0,0,1,60,7,0,2,1,1,0,0,0,7,0,5,0,0,2,2,0,2,8,0,4,1,0,3,14,0,1,0,0,5,19,23,6,29,8,3,4,2,1,1,2,0,0,2,0,2,0,11,1,1,1,8,0,0,0,18,18,3,6,9,0,1,1,1,0,8,2,0,1,0,0,0,0,13,0,0,0,0,1,1,0,1,0
118,5,0,3,0,2,1,2,0,4,1,0,1,30,2,6,4,15,0,3,9,0,6,6,0,1,3,26,4,2,4,2,9,1,1,10,1,4,0,0,2,6,0,1,9,0,1,1,2,0,4,0,7,1,3,0,2,7,1,0,1,0,2,1,5,0,8,1,1,2,5,4,5,9,10,6,0,2,4,5,3,3,18,3,22,6,7,6,5,36,6,22,0,0,6,0,0,2,0,0,0,4,3,14,4,1,0,4,2,9,1,0,0,6,11,69,3,10,12,2,4,1,0,2,0,0,0,0,1,0,0,15,0,3,0,2,6,1,13,3,2,13,0,12,2,8,9,0,3,1,0,4,2,0,3,1,0,0,4,5,36,0,4,0,2,15,0,1,17,1,0,3,1,2,0,1,15,0,0,18,2,1,4,1,0,1,0,0,1,1,0,5,0,7,0,4,0
119,40,16,0,0,15,0,1,0,31,1,0,25,10,19,5,7,1,6,6,1,14,6,5,2,7,5,4,5,36,0,1,42,2,13,4,0,5,2,3,0,14,15,8,1,0,4,0,19,6,3,1,1,0,2,0,2,20,4,1,5,0,16,2,15,0,3,2,1,4,0,2,1,3,3,2,6,0,0,2,4,9,2,14,2,2,1,8,15,2,0,9,3,0,4,0,0,0,0,0,23,1,4,0,2,0,1,4,4,1,3,0,7,15,1,1,95,0,5,1,5,14,2,0,0,0,1,1,11,5,3,3,4,3,1,1,0,1,3,2,0,11,0,1,0,3,1,5,0,0,2,7,0,16,0,0,0,16,5,4,16,0,6,16,1,2,0,13,3,2,0,13,0,0,5,0,0,6,2,5,1,1,2,0,0,3,12,2,3,9,3,0,0,0,0,0,0
120,1,0,1,2,6,2,1,0,3,5,0,0,10,1,7,11,8,1,1,7,1,10,6,1,0,2,8,8,0,4,0,8,2,4,2,0,2,7,8,2,7,1,0,3,1,2,2,0,1,2,0,3,1,1,0,1,2,1,0,0,0,1,2,1,0,2,0,0,0,0,1,2,15,17,6,0,3,4,3,15,8,13,3,3,10,8,0,0,19,8,5,0,2,16,0,0,3,1,0,0,0,0,4,1,0,13,7,0,2,1,0,0,3,0,12,0,51,5,1,7,0,0,1,0,0,1,0,1,16,0,10,0,0,0,0,7,1,9,2,3,11,1,15,1,2,5,1,1,0,0,0,2,0,7,0,0,1,4,2,12,2,2,3,13,6,5,6,2,0,3,2,0,2,0,1,3,1,2,9,2,1,3,1,1,0,0,10,0,7,2,3,0,1,0,3,0
121,1,0,4,3,31,2,2,0,15,1,0,0,10,25,1,23,3,2,9,0,0,3,3,22,1,7,7,50,6,23,0,11,5,0,2,4,2,0,7,1,12,5,4,2,6,0,1,7,4,11,0,43,1,21,1,6,7,1,14,0,2,2,33,19,0,5,3,16,1,3,5,21,4,12,2,3,2,7,1,17,17,20,18,2,23,2,1,6,3,1,3,7,3,53,0,0,44,32,14,8,15,0,4,0,0,57,12,1,3,19,0,0,9,0,9,1,13,111,9,12,5,9,0,0,0,23,2,2,1,24,38,0,24,6,0,8,2,7,10,18,7,5,12,1,5,6,3,0,1,0,21,5,8,2,17,7,5,134,4,7,0,14,0,36,0,2,15,6,1,0,4,0,0,3,4,4,9,11,4,0,5,2,3,4,0,2,4,0,1,7,0,0,6,0,2,0
122,13,0,0,0,13,1,0,0,31,0,0,1,1,13,0,8,3,1,4,0,2,1,2,18,0,7,5,5,9,4,0,9,0,2,0,0,1,0,2,0,6,9,2,0,2,0,0,3,0,9,0,43,0,22,0,9,21,0,2,0,1,3,46,10,0,1,1,7,0,0,0,5,1,6,4,4,0,1,0,18,4,0,11,2,0,2,4,7,0,3,4,0,0,10,0,0,14,3,3,4,4,0,1,0,0,5,6,0,1,9,0,8,10,0,2,4,2,16,57,21,4,12,0,0,0,9,0,1,0,6,5,2,4,0,0,0,1,1,11,1,5,2,1,1,0,1,1,0,0,0,6,1,1,0,4,12,3,48,0,3,0,10,4,5,1,1,3,2,1,0,3,0,0,3,1,1,13,9,3,0,0,2,0,2,0,11,0,0,6,4,0,0,3,0,0,0
123,19,10,1,1,37,0,0,0,32,0,0,7,1,34,3,6,0,0,7,0,3,3,1,11,0,5,0,9,5,11,0,19,0,2,0,0,4,1,0,3,3,20,3,3,2,1,0,11,0,7,1,25,1,50,0,39,50,0,1,4,0,6,28,24,0,1,1,15,7,0,2,2,1,4,2,0,0,2,0,13,7,1,25,1,3,2,12,11,1,0,1,8,1,6,0,0,15,19,6,5,1,0,2,0,0,12,4,1,7,36,0,2,13,0,0,3,2,12,15,78,17,16,0,1,1,25,1,3,0,11,5,3,23,0,0,1,0,7,31,4,1,5,10,0,2,1,0,1,0,1,7,0,6,0,3,24,23,4,2,2,2,16,2,5,1,2,5,3,0,0,8,1,0,11,0,0,9,12,0,0,0,0,2,0,3,41,1,1,22,5,0,0,1,0,0,0
124,30,16,0,1,28,0,0,0,38,0,0,9,1,69,1,9,1,1,11,0,9,0,4,22,1,2,2,8,13,3,0,8,3,3,0,3,0,3,0,0,4,32,0,2,0,0,1,19,2,1,0,13,0,17,0,6,16,0,1,4,0,12,24,14,0,18,1,11,0,1,0,3,2,1,3,2,1,1,3,6,5,6,16,0,2,0,37,14,0,0,0,2,0,5,0,0,8,6,4,10,0,0,0,0,0,8,1,5,0,17,0,11,19,1,0,3,2,4,12,11,64,10,0,1,0,7,1,2,0,7,4,1,5,0,0,0,0,9,4,3,2,2,0,0,0,1,0,0,0,0,9,1,31,2,1,6,43,3,2,0,0,12,11,2,2,0,13,2,0,0,2,0,0,3,2,2,8,8,1,1,0,4,0,0,9,9,1,2,10,2,0,0,0,0,1,0
125,15,4,0,0,15,0,0,0,15,0,0,3,1,46,1,4,10,2,26,0,1,8,0,16,0,3,0,3,7,7,0,8,0,1,1,0,1,0,0,2,8,9,4,3,0,0,0,2,0,2,0,22,1,24,0,12,10,0,0,0,5,1,15,4,0,6,3,16,1,0,0,8,6,3,1,0,1,0,2,3,4,1,6,0,0,0,3,8,0,0,0,5,7,0,0,0,7,29,1,4,3,1,0,0,1,8,2,1,1,25,0,2,4,0,1,0,1,5,6,13,10,80,0,0,0,4,0,0,0,11,10,0,5,0,0,0,0,2,13,1,0,9,1,0,2,0,0,1,0,0,8,0,5,0,17,14,30,6,8,0,1,5,2,5,0,0,3,2,1,0,1,0,0,2,0,0,9,14,1,0,0,1,2,0,0,4,2,0,5,0,1,0,0,1,0,0
126,1,5,12,8,2,92,3,0,2,3,0,0,2,3,11,1,15,0,3,1,9,3,2,1,3,4,5,5,1,0,2,4,7,4,0,1,8,1,10,3,5,2,0,13,2,4,0,0,0,0,0,0,4,0,1,0,6,4,10,0,3,2,3,0,0,0,1,0,0,9,39,0,0,2,3,4,1,0,4,4,3,1,0,0,1,0,0,1,5,10,4,0,2,1,0,0,5,1,0,0,2,1,4,2,3,0,0,6,25,0,0,2,0,3,2,2,0,1,1,1,0,0,119,0,1,0,1,17,3,0,0,3,0,2,6,0,1,7,0,1,1,0,2,10,3,2,6,6,8,26,2,4,0,1,0,0,2,1,1,1,10,1,0,2,1,0,3,2,22,20,2,2,29,1,0,0,0,0,1,1,0,1,0,0,2,0,3,0,0,2,8,2,0,0,0,0
127,2,0,0,0,3,0,2,0,1,0,0,0,0,3,0,0,0,0,10,0,0,0,1,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,5,0,3,0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,22,0,0,0,0,1,0,5,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,32,0,6,1,0,1,6,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3,7,1,2,5,8,1,0,0,9,0,0,0,2,0,0,3,0,0,1,4,5,0,0,8,1,1,4,2,0,3,0,1,0,0,0,0,0,0,1,1,2,0,1,3,2,1,3,2,1,1,0,2,0,3,0,0,1,0,0,1,2,1,0,0,3,0,0,1,1,3,0,3,0,0,2,8,1,5,0,1,2,1,0,3,0,0,1,1,0,3,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,19,1,0,1,0,0,6,0,2,1,1,0,0,1,1,1,0,11,0,4,16,1,0,0,1,2,5,0,0,0,1,1,0,0,0,0,0,6,0,11,4,5,6,0,0,1,1,0,0,0,0,1,0,7,0,0,1,0,0,0,1,1,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0
129,4,0,0,0,24,1,3,0,13,0,0,0,0,12,1,15,1,1,10,1,0,2,1,16,2,0,7,22,4,27,2,7,1,0,0,0,0,3,2,7,8,7,1,1,0,0,0,0,2,0,0,26,0,7,1,5,9,1,0,1,3,2,20,7,0,1,2,7,0,0,1,20,2,5,0,1,0,4,2,27,2,4,3,0,18,1,3,1,1,0,5,18,1,9,0,0,12,24,7,1,8,0,1,0,0,40,5,2,1,5,0,1,5,2,0,2,2,20,9,10,5,6,0,0,0,36,0,1,2,13,8,0,21,2,1,0,0,3,14,5,6,3,0,0,3,0,1,0,0,0,6,6,1,1,9,11,12,35,8,2,0,4,0,11,3,1,4,9,0,2,1,6,0,4,1,6,4,1,0,0,1,3,1,7,1,7,0,0,1,5,0,0,1,0,0,0
130,47,22,6,13,9,5,2,0,7,5,0,5,2,13,8,1,11,1,3,1,5,7,5,3,32,4,2,1,5,4,6,2,15,16,8,0,8,15,0,4,6,4,1,4,10,8,0,7,6,0,2,2,16,0,6,8,4,20,9,4,36,4,2,0,0,8,0,0,5,2,0,0,5,2,2,4,3,2,2,0,5,8,0,0,0,0,7,6,2,0,0,0,4,1,0,0,1,0,2,10,0,0,1,0,2,0,1,21,2,3,0,3,4,3,0,4,0,0,0,2,3,0,2,1,4,1,6,14,33,0,3,3,1,3,0,0,0,4,1,0,0,0,3,3,4,3,5,4,2,3,0,0,4,0,0,0,9,1,0,2,5,1,1,1,1,0,1,1,5,1,7,4,1,4,0,0,2,1,2,0,0,0,1,1,9,1,0,2,0,0,0,0,0,0,0,0
131,257,45,37,91,39,28,14,0,36,65,0,41,3,54,54,5,41,17,15,1,50,47,10,13,70,21,6,6,34,12,43,50,52,55,31,8,45,66,1,22,28,20,33,10,27,47,0,30,27,1,7,3,54,4,21,31,14,69,50,25,130,22,3,8,0,28,1,2,19,13,8,2,3,10,9,13,13,3,36,2,20,29,4,5,5,1,28,31,3,2,9,0,21,4,0,0,2,0,0,18,2,0,6,4,8,0,3,100,17,12,1,13,20,0,0,36,1,5,0,7,17,6,5,3,9,1,23,91,89,0,22,21,4,19,1,0,0,36,7,2,8,0,1,12,12,4,26,22,9,23,5,4,14,1,3,2,28,3,4,23,56,4,28,9,17,0,8,4,20,4,18,8,15,9,0,1,3,2,11,0,0,0,1,0,47,5,2,19,13,0,2,2,0,0,1,0
