ORIGEN_ESTACION,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,515
165,7,0,0,1,2,5,1,0,40,0,0,8,11,15,0,24,2,6,3,0,0,4,1,21,0,14,4,5,33,14,0,47,5,5,1,0,6,0,0,1,38,12,6,4,0,1,1,2,3,3,2,37,0,14,1,6,16,0,1,7,1,14,21,31,0,5,6,9,1,1,2,11,7,25,6,1,1,3,1,10,4,25,31,6,3,5,6,9,1,7,5,3,1,52,0,0,2,4,2,9,2,0,6,0,0,7,7,6,0,2,0,2,27,2,4,8,3,21,14,10,12,10,1,2,0,10,0,2,4,8,22,0,15,0,0,0,7,10,12,8,58,1,1,1,4,2,0,0,1,2,20,2,9,1,3,11,7,29,9,10,0,139,20,11,2,2,47,13,0,5,10,1,0,1,0,4,12,0,2,1,0,1,2,1,1,1,4,10,19,15,0,1,0,0,0,0
166,38,16,2,2,20,6,2,0,36,0,0,25,8,25,4,4,1,4,7,1,15,7,5,3,6,7,0,2,37,0,4,45,3,13,1,0,6,2,1,4,32,12,7,3,0,0,0,20,8,1,3,5,3,2,0,3,31,1,6,4,2,7,7,12,0,7,3,2,10,0,0,0,3,18,2,4,1,1,2,2,22,4,7,0,2,2,10,16,11,0,7,0,1,3,0,0,3,0,0,8,2,0,2,0,0,4,2,6,3,0,0,11,31,1,0,13,1,3,6,4,10,5,0,0,0,0,0,16,0,3,3,3,1,1,0,0,2,16,7,0,4,0,0,3,5,0,1,4,2,1,5,0,13,0,0,0,10,10,1,7,0,20,50,1,1,1,10,12,0,0,4,3,6,1,0,0,11,2,3,0,1,5,0,0,10,5,1,8,18,0,0,0,1,0,1,0
167,8,0,0,2,6,1,2,0,11,2,0,4,14,9,2,24,15,1,8,2,1,2,2,8,0,2,46,34,6,18,1,2,1,1,2,4,4,1,5,3,9,7,3,1,2,0,19,0,1,12,0,14,0,5,0,1,8,5,2,0,3,2,7,3,0,8,0,3,3,7,2,17,4,3,6,0,2,32,3,29,4,2,6,2,33,4,1,3,4,7,8,2,9,13,0,0,6,9,3,2,15,1,7,8,0,12,43,2,2,1,0,7,1,1,11,5,5,60,7,8,0,0,3,0,0,13,1,10,1,10,42,3,26,2,1,25,4,19,2,3,6,1,8,1,4,11,2,1,0,4,4,1,0,37,25,2,4,28,6,21,0,9,3,119,17,7,4,4,5,3,1,1,0,0,25,25,10,1,7,1,15,9,3,5,0,1,0,5,5,3,0,0,19,0,21,0
168,2,8,12,1,2,8,10,0,3,5,0,7,17,6,11,9,30,7,1,2,4,14,6,2,7,7,20,2,15,4,3,5,5,6,11,2,13,4,5,16,6,3,0,19,17,3,2,0,4,1,0,2,1,0,16,3,0,10,5,2,2,6,3,0,0,8,0,2,10,7,19,2,6,13,7,0,9,4,8,2,22,13,2,13,6,2,0,4,17,2,21,1,9,5,0,0,0,0,0,0,0,2,14,0,6,2,1,7,8,3,0,0,15,14,13,2,3,4,1,4,3,0,10,0,0,3,3,24,5,0,7,9,4,3,2,5,5,24,0,1,3,0,23,17,42,5,35,5,6,6,3,7,0,6,2,0,0,6,2,17,12,6,2,3,43,0,9,4,17,10,3,7,1,0,4,2,0,0,22,1,1,0,2,0,1,0,4,3,3,2,6,2,1,0,3,0
169,0,2,0,0,2,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,1,1,3,1,0,2,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,2,0,1,0,0,0,0,1,2,0,5,1,0,0,0,1,1,1,4,1,1,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,8,2,2,0,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,5,0,2,2,0,4,0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,7,0,6,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
170,8,1,0,0,3,3,2,0,18,0,0,8,12,5,3,7,0,4,2,1,3,4,1,13,2,5,2,11,19,12,2,23,2,2,3,1,6,3,2,1,14,16,3,1,0,0,1,1,1,10,3,10,1,1,0,3,16,1,2,11,3,1,8,11,0,6,14,8,3,0,14,4,17,17,1,0,0,0,0,7,13,21,18,6,2,7,7,14,9,1,12,0,3,23,0,0,3,1,0,3,7,0,1,0,0,5,20,4,0,8,0,4,36,2,1,6,9,23,5,4,5,2,1,1,0,5,0,3,1,1,5,1,12,3,1,2,3,8,7,4,31,0,1,0,2,4,1,0,0,3,33,0,2,2,1,9,1,24,8,21,0,46,8,2,12,0,104,12,1,1,6,2,4,0,3,3,9,2,0,0,0,4,0,2,5,1,0,4,8,2,0,0,3,0,2,0
171,5,1,0,0,2,5,2,0,15,1,0,3,8,5,11,5,3,2,1,0,0,3,1,4,5,11,3,6,20,8,1,31,3,1,1,0,5,3,1,1,31,1,10,2,0,2,1,1,4,8,0,7,1,0,0,4,4,1,7,4,3,8,2,15,0,9,0,3,2,6,2,5,14,17,6,1,0,1,11,9,15,18,9,6,3,5,1,2,19,3,10,1,13,18,0,0,7,1,0,2,7,5,10,1,0,6,7,4,5,5,0,4,24,1,5,4,3,13,0,3,1,1,1,0,0,6,0,6,3,0,8,5,6,1,0,0,0,8,4,3,24,0,2,2,8,1,4,0,1,2,20,2,1,2,0,3,4,13,7,17,0,11,2,7,6,0,12,64,0,4,13,6,0,1,0,1,4,3,1,1,0,4,0,1,0,0,0,6,2,5,1,0,0,0,1,0
172,10,7,15,10,1,50,1,0,9,13,0,0,7,3,12,0,17,5,0,4,0,4,5,0,9,6,10,5,6,0,3,8,9,0,2,3,1,1,6,5,2,0,2,19,6,4,0,1,7,0,0,1,7,2,1,0,0,1,7,9,0,1,0,0,0,3,2,1,6,15,15,2,2,8,4,1,7,4,10,2,3,7,1,0,3,2,4,0,2,1,5,0,13,1,0,0,0,0,0,0,1,0,9,1,11,0,1,7,13,3,0,0,2,22,2,1,0,1,1,1,0,0,35,0,1,0,3,11,1,1,2,1,0,19,3,3,2,10,1,0,0,0,2,33,41,2,22,8,17,18,0,1,1,1,1,0,0,1,19,2,10,0,5,0,14,0,1,1,97,8,4,6,27,0,0,0,1,0,5,6,1,2,1,0,1,0,1,1,1,1,10,6,0,0,0,0
173,1,6,2,0,0,28,4,0,3,17,0,4,1,1,9,1,9,3,2,3,0,1,5,1,3,1,5,1,4,0,2,1,1,4,2,1,1,7,0,10,7,3,3,6,10,3,2,0,4,0,5,0,2,2,7,0,2,0,1,2,0,0,1,0,0,12,0,3,0,13,20,1,2,16,2,1,5,5,1,0,2,6,0,2,1,1,0,1,1,2,5,0,5,1,0,0,0,0,0,0,1,0,0,2,6,0,1,8,6,1,0,0,2,13,5,0,0,1,0,0,0,0,8,0,0,0,0,4,5,0,1,3,1,16,2,2,0,5,0,0,0,0,8,11,11,3,24,2,12,5,0,1,0,1,0,0,0,1,0,0,9,0,0,1,6,0,0,13,10,64,3,3,11,0,5,0,0,0,6,2,2,0,0,0,0,0,4,3,0,1,4,1,0,0,1,0
174,16,8,3,2,3,9,1,0,25,2,0,15,5,7,8,6,4,10,10,0,11,19,7,7,6,24,9,5,11,0,1,61,11,13,10,2,58,2,0,6,16,5,29,5,2,1,1,6,8,4,6,2,7,3,0,4,13,6,5,11,12,10,3,10,0,11,4,4,13,0,3,0,16,16,9,5,0,2,0,8,29,16,26,1,5,4,4,10,5,0,7,1,5,13,0,0,3,0,0,8,7,0,1,1,1,0,5,1,4,1,0,6,23,3,3,7,2,3,4,3,5,7,0,0,1,6,2,39,7,2,3,17,1,0,0,0,0,18,0,3,3,0,3,2,7,0,2,4,1,1,6,3,4,2,1,4,5,5,8,19,0,14,11,4,6,1,11,13,4,4,89,3,0,1,1,1,8,1,6,3,1,0,2,0,5,2,1,20,10,4,3,0,1,0,2,0
175,2,2,2,11,1,7,2,0,0,5,0,1,0,1,8,1,11,8,0,0,5,10,3,4,3,11,3,0,0,0,4,4,5,5,6,5,12,3,1,9,3,0,6,6,5,6,0,0,2,0,4,0,4,0,3,0,0,2,2,1,6,2,1,3,0,13,0,0,3,5,4,2,0,13,1,2,5,1,3,3,8,3,0,2,0,3,0,1,4,0,2,2,14,3,0,0,1,0,0,0,1,0,3,0,0,0,0,15,14,2,0,1,2,2,2,4,0,1,1,1,0,1,3,0,0,0,1,10,11,0,3,35,0,2,0,0,0,9,0,1,1,0,0,3,7,1,6,0,5,1,1,0,0,0,0,0,1,2,0,4,2,4,2,3,5,2,2,3,2,2,7,18,0,0,0,0,1,0,4,0,1,2,1,0,1,0,3,5,0,7,0,0,0,0,1,0
176,3,4,20,19,0,63,0,0,4,4,0,0,1,0,5,0,10,0,0,0,0,0,0,2,9,0,1,0,0,0,2,3,0,2,1,4,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,4,2,5,1,1,2,3,0,1,0,1,0,0,3,0,0,0,4,11,0,1,1,0,0,4,0,6,1,11,4,0,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,10,5,0,0,0,0,5,0,0,3,0,0,0,0,0,30,0,0,0,0,10,3,0,3,0,0,0,1,0,2,0,0,0,2,0,2,15,6,1,22,11,10,33,0,1,0,2,0,0,1,0,0,1,8,0,1,0,9,0,9,2,25,7,7,1,164,0,0,0,0,0,6,0,0,1,0,0,0,0,3,1,0,0,1,3,0,0,0,0
177,7,6,2,0,92,0,0,0,7,2,0,3,0,28,0,6,0,0,2,0,0,0,0,8,0,2,0,1,2,2,0,6,0,0,0,0,0,0,0,0,2,26,0,1,0,0,0,10,0,1,0,0,1,6,0,3,1,0,0,0,0,2,13,3,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,4,0,0,0,0,0,1,3,3,0,0,1,0,0,0,0,0,0,4,0,4,2,0,0,0,0,0,0,0,0,8,0,5,1,0,0,3,0,0,0,7,4,0,1,0,0,1,1,3,0,1,2,3,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,2,3,9,1,0,0,14,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,66,0,0,1,1,0,0,0,0,0,0,4,2,0,0,0,2,0,0,0,0,0,0
178,1,0,0,0,2,1,0,0,1,0,0,0,0,0,4,3,7,0,0,1,0,0,4,0,0,1,27,9,0,4,0,7,0,0,0,2,0,0,7,0,3,0,0,2,1,0,10,0,7,3,0,3,0,1,2,1,0,0,1,0,1,1,0,1,0,3,0,0,0,3,0,1,0,4,0,0,0,12,1,16,2,2,1,6,14,1,0,0,5,18,5,0,0,1,0,0,1,4,0,0,0,0,6,0,0,0,6,1,0,0,0,0,0,2,2,0,3,1,0,0,0,0,0,0,0,2,0,0,1,0,5,1,1,0,3,5,3,1,4,7,3,0,10,1,1,0,1,0,0,0,1,1,1,5,0,0,3,4,0,6,1,1,0,19,2,0,0,0,1,1,2,0,0,0,40,6,0,0,1,2,5,0,1,2,0,1,0,0,0,5,0,0,16,0,19,0
180,1,0,1,3,2,1,0,0,2,0,0,0,1,0,12,3,4,0,2,8,0,0,0,4,0,2,12,8,1,2,0,7,0,0,0,0,0,0,8,1,5,0,0,2,1,1,5,2,0,3,0,10,0,0,0,1,2,7,0,1,0,0,2,0,0,0,0,3,0,1,1,12,2,3,1,0,2,3,1,7,2,9,4,4,7,4,0,2,7,4,2,1,3,2,0,0,2,0,0,0,0,0,0,2,0,5,6,0,0,3,0,0,1,1,23,0,1,4,6,1,0,0,0,0,0,3,1,0,1,1,9,11,2,0,3,0,1,0,4,2,2,0,26,0,0,1,2,0,1,0,3,1,1,4,0,1,0,1,3,0,0,3,0,18,1,1,0,0,0,0,1,1,0,0,3,43,3,0,2,0,1,3,1,0,0,0,0,1,1,2,0,0,3,0,3,0
181,19,1,0,0,11,0,0,0,49,1,0,9,3,13,0,14,4,4,3,0,2,4,3,21,1,5,7,10,22,7,0,20,0,2,4,0,3,2,0,1,14,7,1,1,0,0,2,11,2,6,3,25,0,9,0,10,19,1,1,1,2,3,21,27,0,1,7,15,2,1,0,3,2,12,1,4,0,4,1,9,2,2,15,0,0,3,14,11,4,1,3,2,0,12,0,0,2,6,2,29,0,0,0,0,0,5,14,2,1,8,0,2,21,2,2,14,2,4,8,28,11,5,0,1,0,3,0,0,2,7,13,1,4,1,0,5,0,6,12,29,4,1,1,0,4,1,1,0,0,0,14,0,19,0,3,12,6,6,1,3,1,13,9,9,0,2,8,1,2,1,8,2,0,0,0,0,40,1,1,1,0,0,1,3,5,9,0,0,27,5,0,0,1,0,0,0
182,2,0,1,2,3,0,0,0,6,0,0,0,1,33,1,1,0,1,19,0,1,1,0,8,1,2,2,2,1,4,0,2,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,1,1,1,0,6,0,14,0,3,5,0,2,0,0,2,7,11,0,0,1,3,0,0,0,3,0,1,0,0,0,0,0,5,0,1,0,0,2,0,2,0,0,0,0,2,0,1,0,0,4,3,10,3,12,0,0,0,0,9,1,1,0,7,0,0,1,0,0,4,5,2,2,11,7,7,0,0,0,1,0,0,0,7,3,0,5,0,0,1,0,0,3,1,1,11,0,0,0,0,0,0,0,0,1,0,7,0,10,27,4,3,0,0,0,5,2,2,0,0,0,1,0,0,1,0,0,1,0,0,2,55,0,0,0,0,0,0,1,5,1,0,6,0,0,0,1,0,0,0
183,2,5,15,3,1,5,2,0,3,3,0,28,17,1,3,8,17,1,1,0,4,7,8,1,4,25,15,4,1,1,4,26,0,3,1,0,9,7,1,7,20,1,4,11,2,14,2,0,3,0,0,1,1,7,6,8,3,0,3,2,4,1,0,3,0,9,0,1,5,19,9,2,7,29,15,1,14,3,8,4,30,2,2,13,3,4,0,0,9,0,16,0,16,3,0,0,1,1,2,0,2,2,11,3,1,0,1,8,7,0,0,1,0,10,11,2,4,2,0,0,2,4,2,0,1,0,5,13,2,0,8,6,0,8,11,2,4,30,7,3,3,0,17,1,12,28,5,3,2,1,6,2,1,9,1,0,0,7,4,13,3,2,6,4,27,1,2,3,8,4,8,4,7,2,4,1,1,0,85,3,6,2,2,0,2,2,3,2,3,4,3,0,0,0,2,0
184,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,3,0,0,2,2,0,0,1,0,0,0,0,2,0,1,1,0,0,0,3,1,5,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,0,1,0,1,0,3,1,0,1,2,0,2,4,4,0,2,0,3,0,1,4,4,3,1,0,1,0,0,0,0,0,0,0,19,3,20,0,0,1,0,0,0,0,0,0,2,8,3,6,0,0,0,2,0,3,0,0,0,0,1,1,0,2,0,0,1,7,5,3,9,0,2,3,0,2,0,3,1,4,0,2,0,0,5,0,2,0,0,1,4,2,1,2,1,0,2,0,0,0,0,3,1,0,0,0,0,0,2,0,0,3,19,0,3,1,1,0,0,0,1,0,0,1,1,0,3,0,0
185,0,0,1,0,0,1,0,0,2,0,0,0,0,3,4,9,1,0,0,1,0,1,0,1,0,0,2,3,3,3,0,1,0,0,0,1,0,0,0,1,0,2,2,2,1,0,20,0,0,2,0,4,0,0,0,3,0,0,3,0,0,4,1,0,0,0,0,0,0,2,0,4,0,5,0,1,0,2,1,6,4,1,0,3,15,4,0,0,2,4,4,0,0,2,0,0,0,0,0,0,0,0,16,2,0,3,0,0,1,0,0,0,0,0,1,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,2,3,3,0,0,1,0,0,7,0,1,1,1,0,0,3,0,1,0,2,0,0,1,7,14,0,2,0,0,6,1,1,0,0,0,1,0,0,1,0,9,1,2,0,1,0,16,1,3,0,0,0,1,1,0,0,2,0,7,2,3,0
186,1,0,0,0,2,2,2,0,2,1,0,0,6,2,13,5,1,1,0,1,1,0,7,0,1,2,5,7,4,1,0,8,4,0,0,1,0,0,1,0,7,2,1,1,1,0,1,0,0,2,2,2,0,0,0,2,1,0,6,0,0,2,0,0,0,1,0,0,0,0,0,5,17,3,17,0,2,2,1,1,5,4,1,4,2,17,1,2,3,5,5,0,2,6,0,0,1,1,0,0,1,2,5,1,1,0,7,0,0,0,0,0,0,3,1,0,3,2,2,0,0,2,1,0,0,0,0,0,2,0,3,0,0,0,1,3,2,9,1,2,1,0,3,3,1,0,0,2,1,0,0,7,2,2,1,1,2,0,0,7,0,1,4,2,2,0,3,5,1,2,1,0,0,0,0,1,0,0,6,1,1,26,0,0,0,1,0,0,0,2,2,0,3,0,1,0
187,1,0,0,0,0,1,0,0,0,0,0,0,2,3,1,3,0,0,1,0,1,1,1,1,1,2,4,19,0,8,0,2,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,3,0,1,0,0,3,0,1,0,0,0,3,1,0,0,0,0,0,0,2,6,0,1,0,0,0,18,0,7,0,0,0,1,6,4,2,1,3,3,1,0,1,3,0,0,2,3,4,1,6,1,2,1,0,5,2,0,0,0,0,0,3,1,0,1,1,2,0,1,0,1,0,0,0,1,1,1,0,0,4,0,7,1,1,2,6,2,0,0,0,2,0,0,1,0,1,0,0,0,1,1,1,11,1,1,0,5,1,2,0,0,1,15,1,2,1,0,0,0,2,0,0,0,1,5,0,0,1,0,3,2,41,1,0,0,1,0,0,1,0,1,3,0,3,0
188,1,0,0,0,2,1,0,0,3,0,0,0,0,2,0,4,0,0,1,1,0,0,3,0,0,1,7,7,1,2,1,2,1,0,0,0,2,1,1,0,1,2,1,0,0,0,1,0,0,0,0,7,2,5,0,0,6,0,0,0,0,0,1,4,0,1,0,1,0,0,0,6,0,1,1,0,0,5,1,6,0,3,0,0,7,2,0,0,1,0,4,0,0,3,0,0,3,6,0,1,1,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,4,7,1,0,0,0,0,0,0,3,0,1,1,0,7,0,3,0,1,1,0,1,3,2,1,0,1,0,0,0,0,0,0,0,1,2,0,5,1,3,3,7,0,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,2,25,0,0,0,0,2,0,0,0,1,0,1,0
189,32,16,0,4,7,0,0,0,9,2,0,18,3,11,11,0,1,4,1,0,8,7,11,5,2,7,0,1,23,0,0,23,1,4,0,2,5,1,0,2,3,7,5,1,1,1,0,10,3,0,4,0,1,0,0,5,13,1,0,9,1,21,8,1,0,3,0,0,2,2,1,2,0,4,1,6,1,0,0,1,19,4,8,0,2,0,8,9,4,1,1,0,1,4,0,0,1,0,1,11,2,0,0,0,2,3,0,4,2,1,0,3,7,0,0,15,2,4,1,2,12,0,2,0,0,2,3,32,2,1,2,5,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,7,0,0,0,8,0,2,1,1,1,26,2,1,0,5,2,6,0,6,2,0,1,0,0,1,0,0,0,0,1,0,0,38,2,0,10,5,1,0,3,0,0,0,0
190,11,2,0,0,3,0,0,0,19,0,0,3,0,7,0,6,0,0,2,0,1,4,8,8,3,2,0,4,18,2,0,2,0,1,1,0,1,1,0,2,5,4,3,0,0,0,0,5,1,3,0,15,1,6,0,1,4,0,0,1,2,11,9,13,0,3,0,10,0,0,0,4,0,2,0,0,0,1,0,5,0,3,8,1,0,0,6,10,0,0,0,0,1,1,0,0,4,4,3,5,3,1,1,1,0,6,2,0,1,4,0,2,15,0,0,7,0,2,10,22,10,1,0,1,0,8,0,6,3,3,3,1,4,0,2,0,1,5,4,3,2,1,0,0,0,0,0,0,0,0,4,0,2,0,2,3,15,5,0,2,0,3,7,4,0,0,1,1,0,0,1,0,0,4,0,2,2,3,2,0,0,1,0,0,3,51,0,2,16,4,0,2,1,0,0,0
191,3,4,3,7,0,4,11,0,5,1,0,10,5,3,9,0,22,6,0,0,4,8,12,1,2,5,4,2,1,1,9,9,5,2,4,0,16,5,3,6,2,0,4,2,4,5,0,1,2,0,6,2,0,0,1,1,0,4,3,1,3,0,1,2,0,1,0,2,5,6,0,0,3,16,2,1,8,0,6,2,6,2,0,5,1,2,1,1,5,0,4,0,5,1,0,0,1,0,1,2,0,2,7,2,5,2,1,6,10,0,0,1,7,2,0,0,3,0,1,2,1,0,3,0,0,1,1,12,6,0,0,10,1,1,1,1,2,5,0,0,2,0,3,2,9,5,7,0,3,3,1,0,2,0,0,0,0,1,4,6,1,2,2,3,7,0,1,0,4,3,10,3,1,1,0,0,4,1,2,1,0,3,1,0,2,1,35,7,0,0,0,0,0,0,1,0
192,15,8,0,4,4,4,6,0,9,2,0,8,5,5,7,3,2,7,2,1,6,3,1,5,4,6,4,4,15,0,0,23,7,6,7,2,12,5,0,3,8,2,12,2,3,1,0,2,5,0,3,1,0,1,0,5,2,3,1,2,6,9,4,2,0,11,3,2,9,1,0,0,0,10,2,4,4,0,0,2,4,4,8,1,0,2,0,4,1,0,3,1,5,2,0,0,0,1,2,2,6,1,4,0,0,0,3,2,4,2,0,4,12,0,0,2,1,1,1,6,1,2,1,0,0,0,1,13,3,0,3,1,2,2,0,0,0,7,0,1,5,0,2,1,3,0,1,3,1,0,1,0,1,0,1,3,3,4,2,8,0,7,2,4,8,0,3,1,2,0,17,0,0,2,0,0,3,0,6,0,0,3,0,0,13,4,7,41,4,0,2,0,0,1,1,0
193,14,5,0,2,10,2,0,0,16,0,0,29,2,18,2,2,5,4,3,0,15,4,0,15,1,10,9,7,26,3,0,41,2,1,2,3,3,3,0,3,15,8,0,0,1,0,1,10,1,4,1,8,0,14,0,5,22,1,3,0,3,42,14,22,0,4,1,11,0,0,1,2,7,4,0,4,3,2,0,20,3,10,23,0,2,3,13,33,0,1,0,0,2,23,0,0,3,6,1,5,2,0,3,0,0,8,9,0,3,3,0,10,23,0,1,13,1,8,7,13,11,2,1,0,0,4,3,4,3,4,9,3,6,0,0,0,0,3,7,6,4,1,2,0,2,3,2,1,0,1,25,0,10,1,1,1,12,8,3,17,0,9,26,3,2,0,5,14,0,0,14,0,0,2,0,2,12,0,3,0,0,0,1,0,5,17,4,3,69,4,0,0,1,0,0,0
194,1,0,1,0,5,0,1,0,12,0,0,1,1,5,1,12,4,0,2,0,0,1,2,4,0,2,7,21,3,4,0,10,0,0,1,0,0,1,0,0,4,2,5,0,0,0,2,1,0,7,0,10,0,2,0,1,12,1,1,1,0,0,13,10,0,2,0,4,2,3,2,14,6,16,4,1,0,7,0,15,2,2,1,1,9,0,5,1,3,2,0,0,9,13,0,0,10,4,0,0,1,0,3,0,1,0,3,0,2,1,0,0,5,0,3,2,3,4,9,7,6,1,0,0,0,0,0,1,1,4,6,0,6,0,0,0,2,2,3,5,5,0,6,5,0,1,1,0,0,0,4,0,1,1,0,3,1,13,4,5,0,4,0,11,0,0,1,6,0,0,0,2,1,0,3,1,17,0,3,1,1,1,5,0,1,4,0,0,10,22,0,0,1,0,1,0
195,0,0,0,0,0,3,1,0,0,3,0,0,3,2,1,2,2,0,0,1,0,0,2,0,1,5,5,0,2,0,0,0,2,0,4,0,0,2,2,1,1,0,0,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,0,7,11,2,0,1,0,1,0,6,4,0,3,0,2,0,0,1,8,4,0,1,1,0,0,0,0,0,0,0,2,2,7,1,0,1,1,1,0,0,0,0,3,4,0,1,1,0,1,0,0,6,0,0,0,0,1,3,0,2,0,0,3,2,3,0,5,0,3,1,0,4,0,3,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,6,0,7,1,0,0,0,0,0,0,6,3,1,0,0,0,0,0,1,1,1,0,48,0,0,0,0,0
196,0,2,9,1,1,11,0,0,2,0,0,0,0,0,2,3,2,0,0,1,0,2,2,0,0,0,1,1,6,1,2,1,0,0,0,0,1,0,0,1,1,0,0,2,0,2,1,0,0,0,1,1,3,0,0,1,1,0,6,0,4,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,5,1,0,2,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,2,1,0,1,0,0,0,0,0,0,4,0,0,0,0,3,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,1,0,2,5,2,7,6,0,0,0,0,1,0,0,0,1,0,3,3,0,2,0,0,1,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,2,0
197,2,0,1,2,1,1,1,0,3,0,0,0,2,1,0,0,4,0,1,0,0,0,1,3,0,1,6,11,0,1,0,1,0,1,0,0,2,0,0,0,1,5,0,3,0,0,12,0,0,0,0,3,1,0,0,1,2,0,2,0,0,0,6,1,0,1,0,1,0,2,0,2,0,6,0,0,0,5,0,2,0,2,0,1,3,2,0,0,1,0,3,0,1,7,0,0,1,1,0,0,1,2,2,4,0,1,5,2,0,1,0,0,0,0,1,0,1,4,2,1,0,0,0,0,0,1,0,0,0,3,14,2,0,0,2,8,3,2,3,9,0,1,11,2,1,2,0,1,1,0,0,0,0,2,0,0,2,4,1,5,0,0,0,8,2,1,1,0,1,0,1,0,0,0,13,9,1,0,2,0,5,2,2,0,0,0,0,0,1,2,0,0,14,0,3,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
199,2,2,0,0,2,1,0,0,2,0,0,1,1,1,4,7,2,0,1,5,0,2,3,4,0,0,19,7,1,0,0,2,0,1,2,0,0,1,3,1,1,0,1,2,1,0,7,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,2,0,0,0,11,0,2,1,0,2,2,1,0,0,7,0,14,2,1,2,6,10,1,1,0,4,2,9,0,0,5,0,0,1,5,0,4,0,1,1,2,0,0,3,2,0,0,0,0,8,3,7,0,5,3,0,0,0,1,0,0,1,0,0,0,2,0,11,1,2,3,3,3,7,6,1,4,0,0,12,0,0,2,2,0,1,0,4,4,0,7,0,0,0,10,3,0,2,0,0,3,1,0,0,0,1,0,1,2,1,1,11,6,3,0,2,1,7,0,2,0,0,0,1,0,0,0,1,2,9,0,34,0
515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
